"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",93.4,92.7,"","","JK","Bandipore"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",39.9,NA,"","","JK","Bandipore"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",7.9,NA,"","","JK","Bandipore"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",90.3,59.2,"","","JK","Bandipore"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",84.5,76.3,"","","JK","Bandipore"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",97.9,98.8,"","","JK","Bandipore"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,1.2,"","","JK","Bandipore"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",8,12.3,"","","JK","Bandipore"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,52.7,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","JK","Bandipore"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,30,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","JK","Bandipore"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,76,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","JK","Bandipore"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",4.8,11.9,"","","JK","Bandipore"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",66.1,82.3,"Based on 25-49 unweighted cases","","JK","Bandipore"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",37.9,35.6,"","","JK","Bandipore"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,77.3,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","JK","Bandipore"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,74.3,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","JK","Bandipore"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",19.9,17.3,"","","JK","Bandipore"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Bandipore"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",21.7,19.4,"","","JK","Bandipore"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",25.2,20.5,"","","JK","Bandipore"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",14,6.2,"","","JK","Bandipore"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",4.6,1.9,"","","JK","Bandipore"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",16.8,9.9,"","","JK","Bandipore"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",11.4,3.6,"","","JK","Bandipore"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",10.4,9.5,"","","JK","Bandipore"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",28.2,34,"","","JK","Bandipore"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",89.8,NA,"","","JK","Bandipore"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",75.1,58.9,"","","JK","Bandipore"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",74.3,55.3,"","","JK","Bandipore"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",55.3,44.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","JK","Bandipore"
"84. All women age 15-49 years who are anaemic22 (%)",73.7,55,"","","JK","Bandipore"
"85. All women age 15-19 years who are anaemic22 (%)",73.2,51.4,"","","JK","Bandipore"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",2.9,NA,"","","JK","Bandipore"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",4.2,NA,"","","JK","Bandipore"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",8.7,NA,"","","JK","Bandipore"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",3.5,NA,"","","JK","Bandipore"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",3.7,NA,"","","JK","Bandipore"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",8,NA,"","","JK","Bandipore"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",8.8,NA,"","","JK","Bandipore"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",5,NA,"","","JK","Bandipore"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",21.4,NA,"","","JK","Bandipore"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",8.7,NA,"","","JK","Bandipore"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",3.3,NA,"","","JK","Bandipore"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",17.4,NA,"","","JK","Bandipore"
"98.Ever undergone a screening test for cervical cancer (%)",1,NA,"","","JK","Bandipore"
"99.Ever undergone a breast examination for breast cancer (%)",0.4,NA,"","","JK","Bandipore"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.2,NA,"","","JK","Bandipore"
"101. Women age 15 years and above who use any kind of tobacco (%)",9.1,NA,"","","JK","Bandipore"
"102. Men age 15 years and above who use any kind of tobacco (%)",40.1,NA,"","","JK","Bandipore"
"103. Women age 15 years and above who consume alcohol (%)",0.1,NA,"","","JK","Bandipore"
"104. Men age 15 years and above who consume alcohol (%)",0.4,NA,"","","JK","Bandipore"
"1. Female population age 6 years and above who ever attended school (%)",62.9,64.2,"","","JK","Baramula"
"2. Population below age 15 years (%)",24.8,26,"","","JK","Baramula"
"3. Sex ratio of the total population (females per 1,000 males)",955,925,"","","JK","Baramula"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",952,872,"","","JK","Baramula"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",93.8,79.5,"","","JK","Baramula"
"6. Deaths in the last 3 years registered with the civil authority (%)",61.8,NA,"","","JK","Baramula"
"7. Population living in households with electricity (%)",98.7,99.9,"","","JK","Baramula"
"8. Population living in households with an improved drinking-water source1 (%)",93.3,92.7,"","","JK","Baramula"
"9. Population living in households that use an improved sanitation facility2 (%)",77.7,63.1,"","","JK","Baramula"
"10. Households using clean fuel for cooking3 (%)",76.5,70.6,"","","JK","Baramula"
"11. Households using iodized salt (%)",99.1,98.5,"","","JK","Baramula"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",6.5,0.6,"","","JK","Baramula"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",3.2,NA,"","","JK","Baramula"
"14. Women who are literate4 (%)",67.9,NA,"","","JK","Baramula"
"15. Women with 10 or more years of schooling (%)",35.9,34.7,"","","JK","Baramula"
"16. Women age 20-24 years married before age 18 years (%)",3.8,3.6,"","","JK","Baramula"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",1.9,0.6,"","","JK","Baramula"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",0,1.4,"","","JK","Baramula"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",62,76.9,"","","JK","Baramula"
"20. Any method6 (%)",31.1,58.6,"","","JK","Baramula"
"21. Any modern method6 (%)",28.2,45.6,"","","JK","Baramula"
"22. Female sterilization (%)",14.1,24.5,"","","JK","Baramula"
"23. Male sterilization (%)",0,0,"","","JK","Baramula"
"24. IUD/PPIUD (%)",2.1,3.9,"","","JK","Baramula"
"25. Pill (%)",5,6.7,"","","JK","Baramula"
"26. Condom (%)",4.5,9.4,"","","JK","Baramula"
"27. Injectables (%)",1.6,1.1,"","","JK","Baramula"
"28. Total unmet need7 (%)",15.7,11,"","","JK","Baramula"
"29. Unmet need for spacing7 (%)",7.4,5.8,"","","JK","Baramula"
"30. Health worker ever talked to female non-users about family planning (%)",11.9,5,"","","JK","Baramula"
"31. Current users ever told about side effects of current method8 (%)",55.9,35.8,"","","JK","Baramula"
"32. Mothers who had an antenatal check-up in the first trimester (%)",84,86.8,"","","JK","Baramula"
"33. Mothers who had at least 4 antenatal care visits (%)",75.2,95.2,"","","JK","Baramula"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",88.2,94,"","","JK","Baramula"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",22.4,31,"","","JK","Baramula"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",13.1,13.8,"","","JK","Baramula"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",96,90.3,"","","JK","Baramula"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",80.1,81.8,"","","JK","Baramula"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",9853,3607,"","","JK","Baramula"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Baramula"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",76,NA,"","","JK","Baramula"
"42. Institutional births (%)",96.2,93.8,"","","JK","Baramula"
"43. Institutional births in public facility (%)",86.8,83.1,"","","JK","Baramula"
"44. Home births that were conducted by skilled health personnel10 (%)",1.8,0.7,"","","JK","Baramula"
"45. Births attended by skilled health personnel10 (%)",97,91.1,"","","JK","Baramula"
"46. Births delivered by caesarean section (%)",51.1,41.5,"","","JK","Baramula"
"47. Births in a private health facility that were delivered by caesarean section (%)",85.1,86.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","JK","Baramula"
"48. Births in a public health facility that were delivered by caesarean section (%)",49.6,38.8,"","","JK","Baramula"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",73.7,78.6,"","","JK","Baramula"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",98.2,92.8,"","","JK","Baramula"
"51. Children age 12-23 months who have received BCG (%)",91.5,97.4,"","","JK","Baramula"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",76.6,84,"","","JK","Baramula"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",87.2,93,"","","JK","Baramula"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",84.1,93.4,"","","JK","Baramula"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",24.7,NA,"","","JK","Baramula"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",4.2,NA,"","","JK","Baramula"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",86,79.7,"","","JK","Baramula"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",83.4,77.8,"","","JK","Baramula"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",96.8,98.5,"","","JK","Baramula"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",1.7,1.6,"","","JK","Baramula"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",9.9,3.5,"","","JK","Baramula"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",57,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Baramula"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",42.2,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Baramula"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",69.1,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Baramula"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",3.8,3.3,"","","JK","Baramula"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",70.3,84.1,"","Based on 25-49 unweighted cases","JK","Baramula"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",54.4,53.4,"","","JK","Baramula"
"68. Children under age 6 months exclusively breastfed16 (%)",68.5,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Baramula"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Baramula"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",19.8,30.1,"","","JK","Baramula"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Baramula"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",19.9,33.5,"","","JK","Baramula"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",23.2,28.6,"","","JK","Baramula"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",18.2,14.5,"","","JK","Baramula"
