"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",94,86.2,"","","KL","Idukki"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",4942,NA,"","Based on 25-49 unweighted cases","KL","Idukki"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Idukki"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",95.3,NA,"","","KL","Idukki"
"42. Institutional births (%)",100,100,"","","KL","Idukki"
"43. Institutional births in public facility (%)",47.6,43.9,"","","KL","Idukki"
"44. Home births that were conducted by skilled health personnel10 (%)",0,0,"","","KL","Idukki"
"45. Births attended by skilled health personnel10 (%)",100,100,"","","KL","Idukki"
"46. Births delivered by caesarean section (%)",40.3,47.1,"","","KL","Idukki"
"47. Births in a private health facility that were delivered by caesarean section (%)",47,45.8,"","","KL","Idukki"
"48. Births in a public health facility that were delivered by caesarean section (%)",32.9,48.7,"","","KL","Idukki"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",89.6,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Idukki"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",89.6,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Idukki"
"51. Children age 12-23 months who have received BCG (%)",100,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Idukki"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",96.6,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Idukki"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",89.6,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Idukki"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",93,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Idukki"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",13.4,NA,"Based on 25-49 unweighted cases","","KL","Idukki"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",0,NA,"Based on 25-49 unweighted cases","","KL","Idukki"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",89.6,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Idukki"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",81.3,91.7,"","","KL","Idukki"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",93.3,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Idukki"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",6.7,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Idukki"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",3.3,2.8,"","","KL","Idukki"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Idukki"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Idukki"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Idukki"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",5.3,2.2,"","","KL","Idukki"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",69.6,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Idukki"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",78.8,57.7,"","","KL","Idukki"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Idukki"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Idukki"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",34,18.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Idukki"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Idukki"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",36.5,22,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Idukki"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",24.3,15.1,"","","KL","Idukki"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",14.5,24.2,"","","KL","Idukki"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",6.8,14.3,"","","KL","Idukki"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",23.6,14.8,"","","KL","Idukki"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",2.3,4.7,"","","KL","Idukki"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",9,10.2,"","","KL","Idukki"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",36.3,28.9,"","","KL","Idukki"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",72.1,NA,"","","KL","Idukki"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",32,32.6,"","","KL","Idukki"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",32.4,30,"","","KL","Idukki"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",NA,10.7,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KL","Idukki"
"84. All women age 15-49 years who are anaemic22 (%)",32,29.2,"","","KL","Idukki"
"85. All women age 15-19 years who are anaemic22 (%)",33.8,38.1,"","","KL","Idukki"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",8.2,NA,"","","KL","Idukki"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",10.6,NA,"","","KL","Idukki"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",22.8,NA,"","","KL","Idukki"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",10.3,NA,"","","KL","Idukki"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",10.7,NA,"","","KL","Idukki"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",23.9,NA,"","","KL","Idukki"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",17.6,NA,"","","KL","Idukki"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",10.1,NA,"","","KL","Idukki"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",34.8,NA,"","","KL","Idukki"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",18.2,NA,"","","KL","Idukki"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",7.9,NA,"","","KL","Idukki"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",31.8,NA,"","","KL","Idukki"
"98. Ever undergone a screening test for cervical cancer (%)",3.5,NA,"","","KL","Idukki"
"99. Ever undergone a breast examination for breast cancer (%)",2.6,NA,"","","KL","Idukki"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.6,NA,"","","KL","Idukki"
"101. Women age 15 years and above who use any kind of tobacco (%)",3.7,NA,"","","KL","Idukki"
"102. Men age 15 years and above who use any kind of tobacco (%)",24.8,NA,"","","KL","Idukki"
"103. Women age 15 years and above who consume alcohol (%)",0.4,NA,"","","KL","Idukki"
"104. Men age 15 years and above who consume alcohol (%)",24.1,NA,"","","KL","Idukki"
"1. Female population age 6 years and above who ever attended school (%)",96.7,96.3,"","","KL","Kannur"
"2. Population below age 15 years (%)",23.9,21,"","","KL","Kannur"
"3. Sex ratio of the total population (females per 1,000 males)",1203,1092,"","","KL","Kannur"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",880,1066,"","","KL","Kannur"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",99.6,95.3,"","","KL","Kannur"
"6. Deaths in the last 3 years registered with the civil authority (%)",98.5,NA,"","","KL","Kannur"
"7. Population living in households with electricity (%)",99.7,98.7,"","","KL","Kannur"
"8. Population living in households with an improved drinking-water source1 (%)",93.9,92.8,"","","KL","Kannur"
"9. Population living in households that use an improved sanitation facility2 (%)",99.5,99,"","","KL","Kannur"
"10. Households using clean fuel for cooking3 (%)",70.4,55.5,"","","KL","Kannur"
"11. Households using iodized salt (%)",99.2,98,"","","KL","Kannur"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",47.9,38.1,"","","KL","Kannur"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",32.3,NA,"","","KL","Kannur"
"14. Women who are literate4 (%)",99.1,NA,"","","KL","Kannur"
"15. Women with 10 or more years of schooling (%)",74.1,70.7,"","","KL","Kannur"
"16. Women age 20-24 years married before age 18 years (%)",5.4,10.2,"","","KL","Kannur"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0.4,0.7,"","","KL","Kannur"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",2.4,3.4,"","","KL","Kannur"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",96.8,89.1,"","","KL","Kannur"
"20. Any method6 (%)",61.9,49.2,"","","KL","Kannur"
"21. Any modern method6 (%)",54.2,47.8,"","","KL","Kannur"
"22. Female sterilization (%)",47.7,44.1,"","","KL","Kannur"
"23. Male sterilization (%)",0,0,"","","KL","Kannur"
"24. IUD/PPIUD (%)",1.3,1.4,"","","KL","Kannur"
"25. Pill (%)",0.7,0,"","","KL","Kannur"
"26. Condom (%)",4.3,2.3,"","","KL","Kannur"
"27. Injectables (%)",0,0,"","","KL","Kannur"
"28. Total unmet need7 (%)",12.7,13.9,"","","KL","Kannur"
"29. Unmet need for spacing7 (%)",9.2,8.6,"","","KL","Kannur"
"30. Health worker ever talked to female non-users about family planning (%)",16.8,22.6,"","","KL","Kannur"
"31. Current users ever told about side effects of current method8 (%)",77,70.9,"","","KL","Kannur"
"32. Mothers who had an antenatal check-up in the first trimester (%)",94.8,96.7,"","","KL","Kannur"
"33. Mothers who had at least 4 antenatal care visits (%)",78.3,93.2,"","","KL","Kannur"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",97.7,99.5,"","","KL","Kannur"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",78,75.4,"","","KL","Kannur"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",58.8,50.7,"","","KL","Kannur"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",95.3,90.1,"","","KL","Kannur"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",93.4,96.8,"","","KL","Kannur"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",6125,NA,"","Based on 25-49 unweighted cases","KL","Kannur"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Kannur"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",90,NA,"","","KL","Kannur"
"42. Institutional births (%)",100,100,"","","KL","Kannur"
"43. Institutional births in public facility (%)",33.6,40.2,"","","KL","Kannur"
"44. Home births that were conducted by skilled health personnel10 (%)",0,0,"","","KL","Kannur"
"45. Births attended by skilled health personnel10 (%)",100,100,"","","KL","Kannur"
"46. Births delivered by caesarean section (%)",39.7,33.6,"","","KL","Kannur"
"47. Births in a private health facility that were delivered by caesarean section (%)",40,32.1,"","","KL","Kannur"
"48. Births in a public health facility that were delivered by caesarean section (%)",39.1,35.8,"","","KL","Kannur"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",77.7,87.1,"","Based on 25-49 unweighted cases","KL","Kannur"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",88.4,94.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Kannur"
"51. Children age 12-23 months who have received BCG (%)",98,98.5,"","Based on 25-49 unweighted cases","KL","Kannur"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",79.5,88.7,"","Based on 25-49 unweighted cases","KL","Kannur"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",87.5,94.3,"","Based on 25-49 unweighted cases","KL","Kannur"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",83.7,97,"","Based on 25-49 unweighted cases","KL","Kannur"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",9.8,NA,"","","KL","Kannur"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",3.9,NA,"","","KL","Kannur"
