"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",92.7,64.1,"","Based on 25-49 unweighted cases","KA","Bangalore Rural"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",92.5,77.6,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KA","Bangalore Rural"
"51. Children age 12-23 months who have received BCG (%)",100,100,"","Based on 25-49 unweighted cases","KA","Bangalore Rural"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",94.3,77.7,"","Based on 25-49 unweighted cases","KA","Bangalore Rural"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",98.4,85.5,"","Based on 25-49 unweighted cases","KA","Bangalore Rural"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",100,83.1,"","Based on 25-49 unweighted cases","KA","Bangalore Rural"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",27.1,NA,"","","KA","Bangalore Rural"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",4.3,NA,"","","KA","Bangalore Rural"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",94.6,66.5,"","Based on 25-49 unweighted cases","KA","Bangalore Rural"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",84.9,88.2,"","","KA","Bangalore Rural"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",100,89.4,"","Based on 25-49 unweighted cases","KA","Bangalore Rural"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,10.6,"","Based on 25-49 unweighted cases","KA","Bangalore Rural"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",3.2,4.2,"","","KA","Bangalore Rural"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Bangalore Rural"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Bangalore Rural"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Bangalore Rural"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",0.4,2.5,"","","KA","Bangalore Rural"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Bangalore Rural"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",59.8,54,"","","KA","Bangalore Rural"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,65.5,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KA","Bangalore Rural"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Bangalore Rural"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",15.7,2.1,"","Based on 25-49 unweighted cases","KA","Bangalore Rural"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,20.8,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","KA","Bangalore Rural"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",17.6,8.4,"","","KA","Bangalore Rural"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",36.6,28.7,"","","KA","Bangalore Rural"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",16.2,22.8,"","","KA","Bangalore Rural"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",9.4,6.7,"","","KA","Bangalore Rural"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",23.8,26.5,"","","KA","Bangalore Rural"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",6,3.8,"","","KA","Bangalore Rural"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",14.1,21.3,"","","KA","Bangalore Rural"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",33.2,24.5,"","","KA","Bangalore Rural"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",60.2,NA,"","","KA","Bangalore Rural"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",60.8,48.8,"","","KA","Bangalore Rural"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",44.6,46.6,"","","KA","Bangalore Rural"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",33.6,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Bangalore Rural"
"84. All women age 15-49 years who are anaemic22 (%)",44.2,46.2,"","","KA","Bangalore Rural"
"85. All women age 15-19 years who are anaemic22 (%)",43.9,49.6,"","","KA","Bangalore Rural"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",5.9,NA,"","","KA","Bangalore Rural"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",6.2,NA,"","","KA","Bangalore Rural"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",13.6,NA,"","","KA","Bangalore Rural"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",5.6,NA,"","","KA","Bangalore Rural"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",10.6,NA,"","","KA","Bangalore Rural"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",17.7,NA,"","","KA","Bangalore Rural"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",15.6,NA,"","","KA","Bangalore Rural"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",7.4,NA,"","","KA","Bangalore Rural"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",26.7,NA,"","","KA","Bangalore Rural"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",20.9,NA,"","","KA","Bangalore Rural"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",8,NA,"","","KA","Bangalore Rural"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",30.8,NA,"","","KA","Bangalore Rural"
"98. Ever undergone a screening test for cervical cancer (%)",0.9,NA,"","","KA","Bangalore Rural"
"99. Ever undergone a breast examination for breast cancer (%)",0.2,NA,"","","KA","Bangalore Rural"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.2,NA,"","","KA","Bangalore Rural"
"101. Women age 15 years and above who use any kind of tobacco (%)",13.1,NA,"","","KA","Bangalore Rural"
"102. Men age 15 years and above who use any kind of tobacco (%)",24.8,NA,"","","KA","Bangalore Rural"
"103. Women age 15 years and above who consume alcohol (%)",1.5,NA,"","","KA","Bangalore Rural"
"104. Men age 15 years and above who consume alcohol (%)",17.8,NA,"","","KA","Bangalore Rural"
"1. Female population age 6 years and above who ever attended school (%)",72.4,69.8,"","","KA","Belgaum"
"2. Population below age 15 years (%)",25,26.5,"","","KA","Belgaum"
"3. Sex ratio of the total population (females per 1,000 males)",1032,960,"","","KA","Belgaum"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",892,967,"","","KA","Belgaum"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",96.6,99.1,"","","KA","Belgaum"
"6. Deaths in the last 3 years registered with the civil authority (%)",90.4,NA,"","","KA","Belgaum"
"7. Population living in households with electricity (%)",99.1,98.7,"","","KA","Belgaum"
"8. Population living in households with an improved drinking-water source1 (%)",94.4,99,"","","KA","Belgaum"
"9. Population living in households that use an improved sanitation facility2 (%)",67.7,44,"","","KA","Belgaum"
"10. Households using clean fuel for cooking3 (%)",74.8,47.1,"","","KA","Belgaum"
"11. Households using iodized salt (%)",95.2,96.3,"","","KA","Belgaum"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",20.7,16.9,"","","KA","Belgaum"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",21.6,NA,"","","KA","Belgaum"
"14. Women who are literate4 (%)",74,NA,"","","KA","Belgaum"
"15. Women with 10 or more years of schooling (%)",47.8,39.4,"","","KA","Belgaum"
"16. Women age 20-24 years married before age 18 years (%)",32.8,35.7,"","","KA","Belgaum"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",2.5,3.3,"","","KA","Belgaum"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",9.1,9.5,"","","KA","Belgaum"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",75.3,69.8,"","","KA","Belgaum"
"20. Any method6 (%)",70.8,60,"","","KA","Belgaum"
"21. Any modern method6 (%)",70.6,58.6,"","","KA","Belgaum"
"22. Female sterilization (%)",63.3,56.7,"","","KA","Belgaum"
"23. Male sterilization (%)",0,0.1,"","","KA","Belgaum"
"24. IUD/PPIUD (%)",1.9,0.6,"","","KA","Belgaum"
"25. Pill (%)",2.2,0.4,"","","KA","Belgaum"
"26. Condom (%)",1.9,0.8,"","","KA","Belgaum"
"27. Injectables (%)",0.2,0,"","","KA","Belgaum"
"28. Total unmet need7 (%)",5.5,10.3,"","","KA","Belgaum"
"29. Unmet need for spacing7 (%)",2.1,6.1,"","","KA","Belgaum"
"30. Health worker ever talked to female non-users about family planning (%)",29.4,46.6,"","","KA","Belgaum"
"31. Current users ever told about side effects of current method8 (%)",66.4,81.1,"","","KA","Belgaum"
"32. Mothers who had an antenatal check-up in the first trimester (%)",71.2,78.8,"","","KA","Belgaum"
"33. Mothers who had at least 4 antenatal care visits (%)",63.7,78.5,"","","KA","Belgaum"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",94.4,96.8,"","","KA","Belgaum"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",36.9,62,"","","KA","Belgaum"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",16.9,46.3,"","","KA","Belgaum"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",96.1,96,"","","KA","Belgaum"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",87,90.3,"","","KA","Belgaum"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",3902,4521,"","","KA","Belgaum"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Belgaum"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",85.6,NA,"","","KA","Belgaum"
"42. Institutional births (%)",97.5,97.1,"","","KA","Belgaum"
"43. Institutional births in public facility (%)",60.6,68.1,"","","KA","Belgaum"
"44. Home births that were conducted by skilled health personnel10 (%)",0.8,1.8,"","","KA","Belgaum"
"45. Births attended by skilled health personnel10 (%)",96.4,98.9,"","","KA","Belgaum"
"46. Births delivered by caesarean section (%)",24.2,16.4,"","","KA","Belgaum"
"47. Births in a private health facility that were delivered by caesarean section (%)",39.7,38.3,"","","KA","Belgaum"
"48. Births in a public health facility that were delivered by caesarean section (%)",15.8,7.7,"","","KA","Belgaum"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",81.4,63.4,"","","KA","Belgaum"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",86.5,77.6,"","Based on 25-49 unweighted cases","KA","Belgaum"
"51. Children age 12-23 months who have received BCG (%)",97.2,100,"","","KA","Belgaum"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",87,80.3,"","","KA","Belgaum"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",91.6,84.8,"","","KA","Belgaum"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",91.8,84.3,"","","KA","Belgaum"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",27.7,NA,"","","KA","Belgaum"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",7.3,NA,"","","KA","Belgaum"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",90,67.2,"","","KA","Belgaum"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",91.9,85.9,"","","KA","Belgaum"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",92.8,91,"","","KA","Belgaum"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",4.7,4.7,"","","KA","Belgaum"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",4.7,3.5,"","","KA","Belgaum"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Belgaum"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Belgaum"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KA","Belgaum"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",1.1,0.7,"","","KA","Belgaum"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",66.6,92.9,"","Based on 25-49 unweighted cases","KA","Belgaum"
