"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",84.8,73.4,"","","AP","Visakhapatnam"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",2200,2352,"","","AP","Visakhapatnam"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Visakhapatnam"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",90.9,NA,"","","AP","Visakhapatnam"
"42. Institutional births (%)",95.3,84.9,"","","AP","Visakhapatnam"
"43. Institutional births in public facility (%)",69.3,46.2,"","","AP","Visakhapatnam"
"44. Home births that were conducted by skilled health personnel10 (%)",0,1.8,"","","AP","Visakhapatnam"
"45. Births attended by skilled health personnel10 (%)",94.4,82.3,"","","AP","Visakhapatnam"
"46. Births delivered by caesarean section (%)",26.5,35.5,"","","AP","Visakhapatnam"
"47. Births in a private health facility that were delivered by caesarean section (%)",57.2,60.5,"","","AP","Visakhapatnam"
"48. Births in a public health facility that were delivered by caesarean section (%)",16.8,26.1,"","","AP","Visakhapatnam"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",76.5,66,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Visakhapatnam"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",93.5,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Visakhapatnam"
"51. Children age 12-23 months who have received BCG (%)",97.9,100,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Visakhapatnam"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",76.5,76,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Visakhapatnam"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",90.5,93.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Visakhapatnam"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",95.1,89.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Visakhapatnam"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",45.1,NA,"Based on 25-49 unweighted cases","","AP","Visakhapatnam"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",72.9,NA,"Based on 25-49 unweighted cases","","AP","Visakhapatnam"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",79.6,76.5,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Visakhapatnam"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",91.3,63.1,"","","AP","Visakhapatnam"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",83.8,92.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Visakhapatnam"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",9.7,7.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Visakhapatnam"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",8.1,8.8,"","","AP","Visakhapatnam"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Visakhapatnam"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Visakhapatnam"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Visakhapatnam"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",2,0,"","","AP","Visakhapatnam"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",72.3,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Visakhapatnam"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",64.3,58.1,"","","AP","Visakhapatnam"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Visakhapatnam"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Visakhapatnam"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",6.9,6.1,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Visakhapatnam"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Visakhapatnam"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",11.8,10.2,"","","AP","Visakhapatnam"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",31,30.1,"","","AP","Visakhapatnam"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",21.5,17.2,"","","AP","Visakhapatnam"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",11.2,1.5,"","","AP","Visakhapatnam"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",33.5,33.1,"","","AP","Visakhapatnam"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",4.8,0,"","","AP","Visakhapatnam"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",17.4,18.9,"","","AP","Visakhapatnam"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",23.8,28.8,"","","AP","Visakhapatnam"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",58,NA,"","","AP","Visakhapatnam"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",72.6,64.5,"","","AP","Visakhapatnam"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",58.6,66.6,"","","AP","Visakhapatnam"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Visakhapatnam"
"84. All women age 15-49 years who are anaemic22 (%)",58,66.4,"","","AP","Visakhapatnam"
"85. All women age 15-19 years who are anaemic22 (%)",58.9,71.9,"","","AP","Visakhapatnam"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",6.1,NA,"","","AP","Visakhapatnam"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",8.6,NA,"","","AP","Visakhapatnam"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",17,NA,"","","AP","Visakhapatnam"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",7.3,NA,"","","AP","Visakhapatnam"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",8.5,NA,"","","AP","Visakhapatnam"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",18.2,NA,"","","AP","Visakhapatnam"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",12.1,NA,"","","AP","Visakhapatnam"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",5.9,NA,"","","AP","Visakhapatnam"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",23.9,NA,"","","AP","Visakhapatnam"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",17,NA,"","","AP","Visakhapatnam"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",7,NA,"","","AP","Visakhapatnam"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",29.2,NA,"","","AP","Visakhapatnam"
"98. Ever undergone a screening test for cervical cancer (%)",1.7,NA,"","","AP","Visakhapatnam"
"99. Ever undergone a breast examination for breast cancer (%)",0.7,NA,"","","AP","Visakhapatnam"
"100. Ever undergone an oral cavity examination for oral cancer (%)",4.1,NA,"","","AP","Visakhapatnam"
"101. Women age 15 years and above who use any kind of tobacco (%)",6.3,NA,"","","AP","Visakhapatnam"
"102. Men age 15 years and above who use any kind of tobacco (%)",22.8,NA,"","","AP","Visakhapatnam"
"103. Women age 15 years and above who consume alcohol (%)",1.3,NA,"","","AP","Visakhapatnam"
"104. Men age 15 years and above who consume alcohol (%)",30.2,NA,"","","AP","Visakhapatnam"
"1. Female population age 6 years and above who ever attended school (%)",56,56.4,"","","AP","Vizianagaram"
"2. Population below age 15 years (%)",20.6,23.7,"","","AP","Vizianagaram"
"3. Sex ratio of the total population (females per 1,000 males)",1114,1066,"","","AP","Vizianagaram"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",898,864,"","","AP","Vizianagaram"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",95.4,88,"","","AP","Vizianagaram"
"6. Deaths in the last 3 years registered with the civil authority (%)",81.7,NA,"","","AP","Vizianagaram"
"7. Population living in households with electricity (%)",99.5,99,"","","AP","Vizianagaram"
"8. Population living in households with an improved drinking-water source1 (%)",93.1,93.5,"","","AP","Vizianagaram"
"9. Population living in households that use an improved sanitation facility2 (%)",61.7,31.6,"","","AP","Vizianagaram"
"10. Households using clean fuel for cooking3 (%)",60.3,48.1,"","","AP","Vizianagaram"
"11. Households using iodized salt (%)",85,69.1,"","","AP","Vizianagaram"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",76.7,79.9,"","","AP","Vizianagaram"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",25.2,NA,"Based on 25-49 unweighted cases","","AP","Vizianagaram"
"14. Women who are literate4 (%)",58.3,NA,"","","AP","Vizianagaram"
"15. Women with 10 or more years of schooling (%)",37.6,32.9,"","","AP","Vizianagaram"
"16. Women age 20-24 years married before age 18 years (%)",33.7,29.6,"","","AP","Vizianagaram"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",2.2,1.8,"","","AP","Vizianagaram"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",12.7,17.8,"","","AP","Vizianagaram"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",72.5,56,"","","AP","Vizianagaram"
"20. Any method6 (%)",71.2,71.6,"","","AP","Vizianagaram"
"21. Any modern method6 (%)",71.2,71.6,"","","AP","Vizianagaram"
"22. Female sterilization (%)",69.3,70,"","","AP","Vizianagaram"
"23. Male sterilization (%)",1.3,1.4,"","","AP","Vizianagaram"
"24. IUD/PPIUD (%)",0,0.2,"","","AP","Vizianagaram"
"25. Pill (%)",0,0,"","","AP","Vizianagaram"
"26. Condom (%)",0.6,0,"","","AP","Vizianagaram"
"27. Injectables (%)",0,0,"","","AP","Vizianagaram"
"28. Total unmet need7 (%)",6.7,3.3,"","","AP","Vizianagaram"
"29. Unmet need for spacing7 (%)",4.7,1.9,"","","AP","Vizianagaram"
"30. Health worker ever talked to female non-users about family planning (%)",21.1,24,"","","AP","Vizianagaram"
"31. Current users ever told about side effects of current method8 (%)",36.4,44.9,"","","AP","Vizianagaram"
"32. Mothers who had an antenatal check-up in the first trimester (%)",76.1,79.8,"","","AP","Vizianagaram"
"33. Mothers who had at least 4 antenatal care visits (%)",71.4,70.4,"","","AP","Vizianagaram"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",91.3,93.7,"","","AP","Vizianagaram"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",59.6,55,"","","AP","Vizianagaram"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",32.4,38.9,"","","AP","Vizianagaram"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",98.8,91.1,"","","AP","Vizianagaram"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",83.9,77.3,"","","AP","Vizianagaram"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",1931,2247,"","","AP","Vizianagaram"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Vizianagaram"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",89.2,NA,"","","AP","Vizianagaram"
"42. Institutional births (%)",99,90.7,"","","AP","Vizianagaram"
"43. Institutional births in public facility (%)",70.6,50.7,"","","AP","Vizianagaram"
"44. Home births that were conducted by skilled health personnel10 (%)",0.5,5.1,"","","AP","Vizianagaram"
"45. Births attended by skilled health personnel10 (%)",97.6,95.4,"","","AP","Vizianagaram"
"46. Births delivered by caesarean section (%)",41.3,34.9,"","","AP","Vizianagaram"
"47. Births in a private health facility that were delivered by caesarean section (%)",70.3,58.3,"","","AP","Vizianagaram"
"48. Births in a public health facility that were delivered by caesarean section (%)",30.3,22.8,"","","AP","Vizianagaram"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",76.8,49.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Vizianagaram"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Vizianagaram"
"51. Children age 12-23 months who have received BCG (%)",100,100,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Vizianagaram"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",76.8,60.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Vizianagaram"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",90.3,88.1,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Vizianagaram"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",92.5,92.6,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Vizianagaram"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",35,NA,"Based on 25-49 unweighted cases","","AP","Vizianagaram"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",77.3,NA,"Based on 25-49 unweighted cases","","AP","Vizianagaram"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",83.6,56.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Vizianagaram"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",85.9,78.5,"","","AP","Vizianagaram"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",100,94.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Vizianagaram"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,5.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Vizianagaram"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",7.5,7.2,"","","AP","Vizianagaram"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Vizianagaram"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Vizianagaram"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Vizianagaram"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",1.4,1.2,"","","AP","Vizianagaram"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",83.5,84.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","Vizianagaram"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",55.6,40.2,"","","AP","Vizianagaram"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,62.3,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","AP","Vizianagaram"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Vizianagaram"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",2.5,7.2,"Based on 25-49 unweighted cases","","AP","Vizianagaram"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Vizianagaram"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",1.8,10.5,"","","AP","Vizianagaram"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",36.4,36.8,"","","AP","Vizianagaram"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",19.2,18.8,"","","AP","Vizianagaram"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",8.3,4.7,"","","AP","Vizianagaram"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",32.2,34.4,"","","AP","Vizianagaram"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",4.7,0.5,"","","AP","Vizianagaram"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",16.9,25.8,"","","AP","Vizianagaram"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",28.8,22.4,"","","AP","Vizianagaram"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",58,NA,"","","AP","Vizianagaram"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",66.7,78.7,"","","AP","Vizianagaram"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",64.6,75.7,"","","AP","Vizianagaram"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","Vizianagaram"
"84. All women age 15-49 years who are anaemic22 (%)",64,75.5,"","","AP","Vizianagaram"
"85. All women age 15-19 years who are anaemic22 (%)",73.9,80.6,"","","AP","Vizianagaram"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",6.2,NA,"","","AP","Vizianagaram"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",7,NA,"","","AP","Vizianagaram"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",14.3,NA,"","","AP","Vizianagaram"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",5.8,NA,"","","AP","Vizianagaram"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",7.5,NA,"","","AP","Vizianagaram"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",14.5,NA,"","","AP","Vizianagaram"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",12.9,NA,"","","AP","Vizianagaram"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6.6,NA,"","","AP","Vizianagaram"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",25.2,NA,"","","AP","Vizianagaram"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",14.8,NA,"","","AP","Vizianagaram"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6.4,NA,"","","AP","Vizianagaram"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",25.1,NA,"","","AP","Vizianagaram"
"98. Ever undergone a screening test for cervical cancer (%)",4.9,NA,"","","AP","Vizianagaram"
"99. Ever undergone a breast examination for breast cancer (%)",0.6,NA,"","","AP","Vizianagaram"
"100. Ever undergone an oral cavity examination for oral cancer (%)",7.3,NA,"","","AP","Vizianagaram"
"101. Women age 15 years and above who use any kind of tobacco (%)",11.4,NA,"","","AP","Vizianagaram"
"102. Men age 15 years and above who use any kind of tobacco (%)",21.5,NA,"","","AP","Vizianagaram"
"103. Women age 15 years and above who consume alcohol (%)",0.8,NA,"","","AP","Vizianagaram"
"104. Men age 15 years and above who consume alcohol (%)",32.3,NA,"","","AP","Vizianagaram"
"1. Female population age 6 years and above who ever attended school (%)",75.4,68.5,"","","AP","West Godavari"
"2. Population below age 15 years (%)",21.5,23,"","","AP","West Godavari"
"3. Sex ratio of the total population (females per 1,000 males)",999,1020,"","","AP","West Godavari"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",833,834,"","","AP","West Godavari"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",93.5,87.3,"","","AP","West Godavari"
"6. Deaths in the last 3 years registered with the civil authority (%)",90.1,NA,"","","AP","West Godavari"
"7. Population living in households with electricity (%)",99.3,99,"","","AP","West Godavari"
"8. Population living in households with an improved drinking-water source1 (%)",99.1,97.5,"","","AP","West Godavari"
"9. Population living in households that use an improved sanitation facility2 (%)",80.8,63.1,"","","AP","West Godavari"
"10. Households using clean fuel for cooking3 (%)",86.8,62.3,"","","AP","West Godavari"
"11. Households using iodized salt (%)",83.4,85.1,"","","AP","West Godavari"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",67.6,79,"","","AP","West Godavari"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",2.7,NA,"Based on 25-49 unweighted cases","","AP","West Godavari"
"14. Women who are literate4 (%)",77,NA,"","","AP","West Godavari"
"15. Women with 10 or more years of schooling (%)",46.5,35.8,"","","AP","West Godavari"
"16. Women age 20-24 years married before age 18 years (%)",22.1,30.1,"","","AP","West Godavari"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0.5,2.1,"","","AP","West Godavari"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",13.4,7.9,"","","AP","West Godavari"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",84.4,59.8,"","","AP","West Godavari"
"20. Any method6 (%)",77.8,76.7,"","","AP","West Godavari"
"21. Any modern method6 (%)",77.2,76.7,"","","AP","West Godavari"
"22. Female sterilization (%)",74.5,75.7,"","","AP","West Godavari"
"23. Male sterilization (%)",0.7,0,"","","AP","West Godavari"
"24. IUD/PPIUD (%)",0.6,0.5,"","","AP","West Godavari"
"25. Pill (%)",0.4,0.2,"","","AP","West Godavari"
"26. Condom (%)",0.6,0.2,"","","AP","West Godavari"
"27. Injectables (%)",0.4,0,"","","AP","West Godavari"
"28. Total unmet need7 (%)",3,3.4,"","","AP","West Godavari"
"29. Unmet need for spacing7 (%)",1.8,1.8,"","","AP","West Godavari"
"30. Health worker ever talked to female non-users about family planning (%)",12.5,8.9,"","","AP","West Godavari"
"31. Current users ever told about side effects of current method8 (%)",28.8,22.6,"","","AP","West Godavari"
"32. Mothers who had an antenatal check-up in the first trimester (%)",82.2,84.5,"","","AP","West Godavari"
"33. Mothers who had at least 4 antenatal care visits (%)",62.7,71.5,"","","AP","West Godavari"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",95.3,89.9,"","","AP","West Godavari"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",82.8,44.8,"","","AP","West Godavari"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",43.7,23.2,"","","AP","West Godavari"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",100,92.1,"","","AP","West Godavari"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",94.8,86.3,"","","AP","West Godavari"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",2318,3354,"","Based on 25-49 unweighted cases","AP","West Godavari"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","West Godavari"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",96.4,NA,"","","AP","West Godavari"
"42. Institutional births (%)",98.7,97.2,"","","AP","West Godavari"
"43. Institutional births in public facility (%)",48.8,27.3,"","","AP","West Godavari"
"44. Home births that were conducted by skilled health personnel10 (%)",0.7,1.1,"","","AP","West Godavari"
"45. Births attended by skilled health personnel10 (%)",98.5,93.3,"","","AP","West Godavari"
"46. Births delivered by caesarean section (%)",55.7,60.8,"","","AP","West Godavari"
"47. Births in a private health facility that were delivered by caesarean section (%)",72,71.7,"","","AP","West Godavari"
"48. Births in a public health facility that were delivered by caesarean section (%)",40.4,38.9,"","Based on 25-49 unweighted cases","AP","West Godavari"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",80,77.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","West Godavari"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",87,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AP","West Godavari"
"51. Children age 12-23 months who have received BCG (%)",94.8,97,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","West Godavari"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",80,77.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","West Godavari"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",89,97,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","West Godavari"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",91.7,94.2,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","West Godavari"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",26.3,NA,"Based on 25-49 unweighted cases","","AP","West Godavari"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",77.7,NA,"Based on 25-49 unweighted cases","","AP","West Godavari"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",89,68.6,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","West Godavari"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",72.7,73.9,"","","AP","West Godavari"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",100,85.2,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","West Godavari"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,14.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AP","West Godavari"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",2.7,6.6,"","","AP","West Godavari"
