"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",6.3,9.2,"","","BR","Aurangabad"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","BR","Aurangabad"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",5.8,9.1,"","","BR","Aurangabad"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",41.2,48.3,"","","BR","Aurangabad"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",32.9,24.8,"","","BR","Aurangabad"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",18.5,7.2,"","","BR","Aurangabad"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",48.7,47.6,"","","BR","Aurangabad"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",4.7,1,"","","BR","Aurangabad"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",25.8,30.9,"","","BR","Aurangabad"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",10,12.2,"","","BR","Aurangabad"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",52.4,NA,"","","BR","Aurangabad"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",68.4,53.4,"","","BR","Aurangabad"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",60.9,54.2,"","","BR","Aurangabad"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",53.1,55,"","","BR","Aurangabad"
"84. All women age 15-49 years who are anaemic22 (%)",60.5,54.3,"","","BR","Aurangabad"
"85. All women age 15-19 years who are anaemic22 (%)",56.9,55.1,"","","BR","Aurangabad"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",6.5,NA,"","","BR","Aurangabad"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",3.7,NA,"","","BR","Aurangabad"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",10.6,NA,"","","BR","Aurangabad"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",8.9,NA,"","","BR","Aurangabad"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",4.1,NA,"","","BR","Aurangabad"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",14.1,NA,"","","BR","Aurangabad"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",10.4,NA,"","","BR","Aurangabad"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4.2,NA,"","","BR","Aurangabad"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",16.2,NA,"","","BR","Aurangabad"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",10.4,NA,"","","BR","Aurangabad"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",3.2,NA,"","","BR","Aurangabad"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",15.3,NA,"","","BR","Aurangabad"
"98.Ever undergone a screening test for cervical cancer (%)",0,NA,"","","BR","Aurangabad"
"99.Ever undergone a breast examination for breast cancer (%)",0,NA,"","","BR","Aurangabad"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0,NA,"","","BR","Aurangabad"
"101. Women age 15 years and above who use any kind of tobacco (%)",3.3,NA,"","","BR","Aurangabad"
"102. Men age 15 years and above who use any kind of tobacco (%)",46.7,NA,"","","BR","Aurangabad"
"103. Women age 15 years and above who consume alcohol (%)",1.1,NA,"","","BR","Aurangabad"
"104. Men age 15 years and above who consume alcohol (%)",23.9,NA,"","","BR","Aurangabad"
"1. Female population age 6 years and above who ever attended school (%)",59.3,52.6,"","","BR","Banka"
"2. Population below age 15 years (%)",36.1,38.9,"","","BR","Banka"
"3. Sex ratio of the total population (females per 1,000 males)",1083,1006,"","","BR","Banka"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",991,766,"","","BR","Banka"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",73.8,80.8,"","","BR","Banka"
"6. Deaths in the last 3 years registered with the civil authority (%)",32.8,NA,"","","BR","Banka"
"7. Population living in households with electricity (%)",96.2,47.6,"","","BR","Banka"
"8. Population living in households with an improved drinking-water source1 (%)",96.3,92.7,"","","BR","Banka"
"9. Population living in households that use an improved sanitation facility2 (%)",38.2,15.8,"","","BR","Banka"
"10. Households using clean fuel for cooking3 (%)",32.3,9.3,"","","BR","Banka"
"11. Households using iodized salt (%)",90.1,89.7,"","","BR","Banka"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",13.6,16,"","","BR","Banka"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",23.7,NA,"","","BR","Banka"
"14. Women who are literate4 (%)",55.7,NA,"","","BR","Banka"
"15. Women with 10 or more years of schooling (%)",22.6,17.4,"","","BR","Banka"
"16. Women age 20-24 years married before age 18 years (%)",49.4,48,"","","BR","Banka"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",2.4,3.4,"","","BR","Banka"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",19.2,10.6,"","","BR","Banka"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",62.8,27.7,"","","BR","Banka"
"20. Any method6 (%)",71.5,26.9,"","","BR","Banka"
"21. Any modern method6 (%)",55.7,25.8,"","","BR","Banka"
"22. Female sterilization (%)",44.7,24.3,"","","BR","Banka"
"23. Male sterilization (%)",0.2,0,"","","BR","Banka"
"24. IUD/PPIUD (%)",0.7,0.5,"","","BR","Banka"
"25. Pill (%)",2.1,0.3,"","","BR","Banka"
"26. Condom (%)",4.7,0.5,"","","BR","Banka"
"27. Injectables (%)",0.4,0.1,"","","BR","Banka"
"28. Total unmet need7 (%)",9.7,18.9,"","","BR","Banka"
"29. Unmet need for spacing7 (%)",4.8,8.2,"","","BR","Banka"
"30. Health worker ever talked to female non-users about family planning (%)",21.7,11.8,"","","BR","Banka"
"31. Current users ever told about side effects of current method8 (%)",50,28.1,"","","BR","Banka"
"32. Mothers who had an antenatal check-up in the first trimester (%)",70.7,40.9,"","","BR","Banka"
"33. Mothers who had at least 4 antenatal care visits (%)",31.7,16.8,"","","BR","Banka"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",93.6,95.9,"","","BR","Banka"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",24.5,17,"","","BR","Banka"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",14.7,0.9,"","","BR","Banka"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",84,80.6,"","","BR","Banka"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",72.3,45.4,"","","BR","Banka"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",8076,1132,"","","BR","Banka"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",0,0,"","","BR","Banka"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",74.7,NA,"","","BR","Banka"
"42. Institutional births (%)",79.8,70.7,"","","BR","Banka"
"43. Institutional births in public facility (%)",68,54.7,"","","BR","Banka"
"44. Home births that were conducted by skilled health personnel10 (%)",3.8,4.5,"","","BR","Banka"
"45. Births attended by skilled health personnel10 (%)",80.4,73,"","","BR","Banka"
"46. Births delivered by caesarean section (%)",7.5,4.6,"","","BR","Banka"
"47. Births in a private health facility that were delivered by caesarean section (%)",38.8,20.1,"","","BR","Banka"
"48. Births in a public health facility that were delivered by caesarean section (%)",4.3,2.4,"","","BR","Banka"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",88.1,64.9,"","","BR","Banka"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",89.5,77.9,"","","BR","Banka"
"51. Children age 12-23 months who have received BCG (%)",98.1,97,"","","BR","Banka"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",90.2,76.1,"","","BR","Banka"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",92.9,80.2,"","","BR","Banka"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",95,86.7,"","","BR","Banka"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",42.3,NA,"","","BR","Banka"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",2.2,NA,"","","BR","Banka"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",93.8,64.5,"","","BR","Banka"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",42.8,64,"","","BR","Banka"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",99.1,99.1,"","","BR","Banka"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0.9,0.9,"","","BR","Banka"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",6.9,7.3,"","","BR","Banka"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",63.8,58.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","BR","Banka"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",41.4,29.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","BR","Banka"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",62.5,64,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","BR","Banka"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",2.3,2.3,"","","BR","Banka"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",72.6,48.7,"","","BR","Banka"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",41.1,35,"","","BR","Banka"
"68. Children under age 6 months exclusively breastfed16 (%)",56.9,54.3,"","Based on 25-49 unweighted cases","BR","Banka"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,23.1,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","BR","Banka"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",3.1,5.8,"","","BR","Banka"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","BR","Banka"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",2.8,5.7,"","","BR","Banka"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",46.7,49.6,"","","BR","Banka"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",26.9,26,"","","BR","Banka"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",11,9.3,"","","BR","Banka"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",45.8,48.5,"","","BR","Banka"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",5.2,1.3,"","","BR","Banka"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",23.8,32,"","","BR","Banka"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",13.4,6.2,"","","BR","Banka"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",70.7,NA,"","","BR","Banka"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",77.8,70.4,"","","BR","Banka"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",65.7,67,"","","BR","Banka"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",68.6,67.4,"","","BR","Banka"
"84. All women age 15-49 years who are anaemic22 (%)",65.9,67,"","","BR","Banka"
"85. All women age 15-19 years who are anaemic22 (%)",60.4,65.6,"","","BR","Banka"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",7.2,NA,"","","BR","Banka"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",4.7,NA,"","","BR","Banka"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",13,NA,"","","BR","Banka"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",7.2,NA,"","","BR","Banka"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",9.1,NA,"","","BR","Banka"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",16.9,NA,"","","BR","Banka"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",10.6,NA,"","","BR","Banka"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4.8,NA,"","","BR","Banka"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",17.4,NA,"","","BR","Banka"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",12.4,NA,"","","BR","Banka"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",5.4,NA,"","","BR","Banka"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",18.8,NA,"","","BR","Banka"
"98.Ever undergone a screening test for cervical cancer (%)",0.6,NA,"","","BR","Banka"
"99.Ever undergone a breast examination for breast cancer (%)",0,NA,"","","BR","Banka"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0,NA,"","","BR","Banka"
"101. Women age 15 years and above who use any kind of tobacco (%)",1.8,NA,"","","BR","Banka"
"102. Men age 15 years and above who use any kind of tobacco (%)",49.4,NA,"","","BR","Banka"
